sample_id,fold,pdl_true,pdl_hat,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127
359,1,0.14571995,0.24665737,5.4330583,5.2823114,-0.87718195,-1.6614745,6.7252464,-25.19737,6.3905544,-4.6969256,9.704281,-15.861434,10.370944,-1.4285353,-3.2426987,9.998586,5.1629224,12.563061,-22.118444,16.941465,11.068779,12.940162,5.3934555,-0.7752348,13.868505,9.576589,-4.0042877,-1.0523527,4.2612467,-12.0815735,-12.047231,-24.637787,5.570848,-10.384484,3.2475255,22.018028,4.4767504,10.728283,-0.38610914,7.677938,-28.750637,8.9885025,25.98628,-11.280429,-3.6263113,-3.0456698,-22.235117,2.7441547,23.576777,-13.481868,-5.2956758,21.792759,8.986219,-9.441645,-5.4502425,-14.513513,-20.28667,3.899763,0.27281913,-8.485019,-23.132126,5.5238843,-11.073711,15.377062,-4.8470397,-7.0784993,2.3172963,16.141666,4.0922565,4.243237,4.818871,8.876111,-28.617817,2.856122,-9.870227,14.497928,35.510513,-2.4764185,8.553679,-4.727711,16.58697,-7.7145724,10.57954,-8.758995,-23.90814,-17.68723,-2.2932827,-2.0013857,8.069799,-9.447423,18.519196,7.5944223,3.9596777,-6.549286,9.516025,-3.280259,26.187748,-4.9074965,-23.180546,-12.163556,-1.2871546,8.290418,-15.449437,-10.138519,3.250223,-7.347689,10.293474,-2.39295,35.142143,1.6200238,-4.577831,-10.451496,-12.548429,-12.354165,12.040438,8.572168,-13.664766,-2.1081128,-25.09322,-7.0083785,-3.694712,-16.605442,-3.2944195,11.884292,-20.905397,-16.91795,16.644669,-12.457883,-13.763247,-0.051374037
361,1,0.24666007,0.25560886,3.9499981,5.5322905,-0.47675392,-1.6309787,5.801237,-28.314732,7.5060496,-5.506732,9.5406,-16.059486,11.862945,-1.4071321,-4.079539,8.536291,5.224684,13.420932,-22.735758,18.606047,11.644355,12.825163,4.786043,-0.12648195,13.578358,9.691607,-3.331222,-1.7417591,6.30553,-12.343086,-12.324141,-24.846886,3.8611438,-11.581059,2.6735501,21.61782,3.8480756,9.668954,-0.7622876,6.7914243,-28.801205,8.545734,26.0383,-12.110406,-3.7069664,-2.7928584,-22.761314,4.7916145,24.069214,-14.348174,-5.9757953,21.43795,9.607869,-10.672406,-4.8689113,-14.06234,-21.667576,3.1508374,1.7136996,-7.6133423,-22.632334,5.991641,-12.732018,14.006498,-4.0114455,-8.0180645,1.6795429,16.981047,5.0117893,4.7595057,4.672568,7.4992757,-28.563934,3.4561963,-11.620405,17.04269,34.744026,-3.4490523,6.794787,-3.1452014,16.098125,-6.5635657,9.51668,-8.62959,-23.994724,-17.591848,-3.2434363,-3.1993089,8.861996,-9.746502,19.01537,7.481599,4.9066234,-4.91208,9.252432,-3.9637704,26.33123,-5.2598524,-23.256214,-15.51219,-0.16086991,8.89621,-16.099771,-9.2193575,3.7560997,-7.2643137,9.681161,-1.8309327,35.12061,2.1590207,-4.7866716,-9.795029,-12.569928,-11.55522,12.141156,7.468268,-13.8744755,-2.83803,-24.78622,-8.604272,-3.4354584,-16.877975,-3.661743,11.904854,-21.074814,-18.387321,16.454332,-12.398827,-13.325804,-0.19922239
364,1,0.3904008,0.26673746,4.1707506,6.0276723,0.3244336,-0.17494714,6.21201,-29.444487,7.6560025,-6.8037615,9.637964,-16.228214,10.643978,-1.7217919,-3.546363,8.173928,6.0336165,15.316556,-23.993036,19.563633,12.412874,14.852795,6.686973,0.89011,15.325486,9.678871,-2.362955,-2.6330035,5.4200606,-13.2731695,-11.343508,-25.061493,3.930138,-11.125692,2.2598426,23.202143,4.928652,10.133771,-2.1374578,8.62407,-27.999151,9.595547,27.28341,-12.750485,-5.170371,-2.2331505,-25.004288,3.382115,25.339668,-17.014252,-6.755212,22.599548,11.129391,-9.74496,-5.3105497,-14.009479,-21.915287,3.0115676,1.5488801,-7.170621,-22.244442,6.5845356,-12.89383,13.96086,-2.2539876,-8.0165825,1.8274083,16.464273,4.930358,6.3735404,5.39117,6.8635764,-28.651926,4.3910484,-11.966347,18.488678,34.648346,-2.1854317,6.10401,-3.3762932,16.76652,-5.866315,9.244687,-9.031813,-23.7607,-17.627047,-3.4256802,-3.5503004,7.3031273,-10.644052,20.580614,7.2036624,5.0414286,-4.3307424,10.930055,-3.931543,28.29443,-4.996604,-23.034897,-15.251778,0.6794763,8.389019,-17.002365,-9.420035,4.2284446,-6.954578,9.317116,-2.9688401,36.117664,3.027193,-4.5507393,-7.5113297,-13.575386,-13.145555,13.053687,6.2958217,-11.722343,-2.9017968,-26.340607,-8.493823,-1.8051337,-16.467165,-4.3482985,11.5240135,-22.078278,-17.01952,15.675235,-12.455324,-12.438661,-0.61703944
367,1,0.52894604,0.2760878,3.1492646,6.3078213,0.6910769,2.1390886,6.0807133,-30.44456,7.6994658,-7.5798874,9.017231,-16.10431,9.739228,-1.6432017,-3.900331,6.3422766,6.9743085,16.389975,-24.673702,20.268965,12.702107,15.713574,7.6489325,1.7964514,15.593851,9.440459,-2.0236883,-2.758187,5.695535,-12.969037,-10.42037,-23.83107,3.1529756,-11.27785,1.5820291,22.920053,5.4625483,9.172756,-2.7866569,9.242693,-26.337183,9.478913,26.826838,-13.380992,-6.1727266,-1.7179339,-26.311197,3.6154346,25.453245,-18.394945,-6.852769,22.06542,12.448776,-9.120421,-6.010731,-13.151158,-21.961668,2.7182474,1.7674702,-6.3525224,-20.335964,6.9923625,-13.185979,12.917253,0.3037503,-8.14509,0.97825366,16.026886,5.124833,7.6027045,5.741826,5.5202837,-27.47047,4.7138586,-12.804295,20.302256,33.33713,-2.0984511,4.3892765,-2.9788122,16.289732,-4.7212543,8.233081,-8.754773,-23.26005,-16.887709,-4.361919,-4.1678843,5.3682437,-10.593177,21.710396,6.673067,5.7782545,-2.6027746,12.04684,-4.484777,28.967314,-4.436569,-22.334356,-16.118294,1.8282899,8.202417,-16.228954,-8.328124,4.9107895,-6.5073347,8.263355,-3.0878928,35.62288,3.8435478,-4.437876,-5.276877,-13.624702,-13.772857,13.60328,4.40589,-9.7181,-2.90119,-25.66421,-8.891821,-0.46998706,-15.143239,-4.9022923,10.593535,-21.89022,-15.84071,14.565414,-11.546853,-10.55425,-0.7678252
370,1,0.65388423,0.27309766,2.4309564,5.7591996,2.2108912,4.1824894,5.639841,-27.683968,5.7690153,-6.843774,7.401193,-13.337532,7.028491,-1.1615026,-3.6093757,3.8756328,6.94308,16.559946,-22.51524,16.62642,10.94493,15.462826,8.562439,2.8769743,14.836624,8.8649235,-1.1685913,-3.3389556,4.5780625,-10.88424,-7.6455092,-19.346725,2.0987923,-9.062531,0.77755517,18.422405,6.759126,7.9291463,-3.5521219,9.544222,-21.148182,9.701427,22.266691,-12.372434,-7.161658,-1.6223758,-23.955894,2.7882614,22.317707,-17.738556,-5.7661395,18.165283,12.487823,-7.872034,-5.835817,-10.418979,-18.490856,3.5060782,0.8850776,-4.7577825,-16.47948,6.3020363,-12.828382,9.853275,1.4846417,-7.552355,0.6593239,13.4212885,2.427224,7.767943,6.729637,2.7133076,-22.113735,5.4917784,-11.031508,18.582422,28.171888,-1.2154826,3.203353,-2.4464474,13.885044,-2.2005188,7.139806,-7.901302,-20.015259,-13.37128,-4.679804,-4.12598,2.4863691,-9.351505,18.344362,4.9257045,4.9315076,-2.927471,11.731538,-3.45788,26.77423,-3.01288,-18.88447,-13.865567,3.1883445,7.0419874,-13.301522,-6.232904,5.7356424,-5.8669047,6.8823433,-3.7055368,30.954237,3.1367748,-4.601232,-2.2809675,-12.905335,-13.253448,13.237592,0.888832,-5.9627357,-3.3430743,-22.9383,-7.9668956,0.78195083,-11.026597,-3.8571787,8.467609,-19.802734,-11.902698,10.871014,-9.195286,-7.1693435,-0.9880766
373,1,0.7518555,0.29183918,1.8352437,5.4738746,3.0380979,5.4210362,5.9166436,-30.947388,6.2207932,-7.480984,8.070809,-14.830541,7.3812284,-0.72733986,-3.8176937,3.7440197,7.135211,19.250666,-24.72617,18.38567,11.801086,17.820423,9.278103,3.8236792,16.801727,9.941143,-1.5124915,-4.3402042,4.988873,-11.095415,-8.517553,-20.420265,2.2417314,-9.72413,-0.033888638,19.212866,7.5116634,8.233617,-5.021874,10.697821,-22.839697,11.099274,24.723816,-13.114844,-7.984672,-2.6460214,-26.903326,4.2010183,24.628538,-19.891228,-6.794937,18.981852,14.696782,-8.609281,-5.890788,-11.252913,-20.893461,3.9214315,0.87156826,-4.829092,-16.475183,6.649308,-14.999175,9.44611,2.9872885,-8.265706,1.3856404,14.438912,3.2928345,8.890868,8.103676,1.9960583,-23.039753,6.2631755,-12.384523,20.960592,29.255886,-1.4460577,2.2488527,-1.9527607,14.705796,-1.2522678,7.133401,-8.651685,-21.725857,-13.489149,-5.030374,-4.142131,2.4220064,-10.606114,20.37246,5.7478204,5.7104716,-2.524558,12.647134,-3.4921806,29.539356,-3.1646812,-21.594908,-16.71777,3.6662245,7.8880405,-14.578057,-6.327606,6.827884,-6.735613,6.889689,-3.788261,33.630302,3.476261,-6.004151,-1.8074638,-14.672477,-15.102607,14.922146,-0.80122674,-6.178277,-3.2225943,-23.594614,-9.310143,2.2641895,-12.040543,-4.3017735,8.879876,-22.133526,-11.586941,11.858589,-9.596788,-7.915425,-0.62043613
376,1,0.8357249,0.2931919,2.1775744,5.840367,2.0731328,4.5567937,6.3713064,-31.370916,7.154973,-7.9061837,8.510953,-16.724503,8.034408,-0.5470771,-2.7951915,4.6105957,7.526394,18.679537,-25.275696,19.906418,12.756729,17.879692,8.749032,3.9226563,17.49724,11.112101,-1.0126135,-4.3171587,5.220645,-11.928639,-9.665669,-22.254541,3.0375204,-9.994487,1.4925499,20.741177,7.1934867,8.957738,-5.7469516,10.925231,-23.733238,10.344074,27.245441,-13.629307,-7.0033426,-3.0361283,-26.99859,4.32962,27.154335,-20.237667,-6.911908,20.634325,13.987555,-8.814851,-5.575355,-12.382858,-21.70668,3.6928322,0.749277,-5.467443,-17.684626,6.631749,-14.363307,11.124438,3.5833046,-8.246371,1.3427255,15.503043,4.019234,8.389628,7.4459734,3.167955,-25.54743,5.4349794,-13.368786,21.88919,31.11253,-1.0744102,3.1325507,-2.3408456,15.346997,-2.574669,7.5702705,-9.670982,-22.72774,-14.636984,-5.1403255,-4.770142,3.3883169,-10.420592,21.502449,5.8261323,5.7838655,-3.4057543,12.441294,-4.6870103,30.447441,-3.4405844,-22.796246,-17.84528,2.2325203,8.232394,-15.990763,-7.0849385,6.899033,-7.2072673,7.2970085,-3.5572052,35.045086,4.159883,-5.310245,-3.1371286,-14.94115,-15.938249,15.120003,1.2500266,-6.7879004,-2.4454374,-25.00542,-9.347186,2.4838603,-13.975573,-4.207854,10.072558,-23.184105,-12.632652,13.5109825,-10.624156,-8.824735,-1.0287938
379,1,0.8880505,0.29215124,2.7865403,5.6366014,1.4436615,5.9875855,6.94487,-31.24691,6.5371037,-7.81041,8.338394,-17.393606,7.6097364,-0.49360317,-2.9422069,4.898784,7.908107,19.100355,-25.741934,19.34574,12.324511,17.879763,9.323577,3.8518674,17.768906,11.972925,-1.9281117,-4.7237144,4.7480927,-11.4818535,-9.509619,-22.002504,3.6787422,-9.589509,1.4962438,20.680431,8.05508,9.039886,-5.301469,11.77077,-23.746067,10.8123045,27.359924,-13.857471,-6.8418016,-3.880798,-27.40903,4.058356,27.469814,-21.058283,-7.097457,20.665297,14.161085,-8.213283,-7.36994,-11.522537,-21.01057,4.3222356,0.016558262,-6.0305076,-17.814047,6.522632,-14.2223215,11.501797,3.4957533,-7.952129,1.7458705,15.36682,3.1586523,8.640819,7.9546356,3.8756776,-26.06087,5.1691875,-13.547334,22.292484,32.596146,-1.4839214,3.6706038,-3.1777704,16.382559,-3.1582148,8.8496475,-10.7864065,-23.45457,-14.399778,-5.5435276,-4.7713733,1.7906201,-10.473448,21.764736,5.728951,6.029962,-4.6762643,12.419074,-4.8113427,31.588821,-2.987461,-23.005196,-17.316896,2.1295688,8.252694,-15.083474,-6.8503876,7.177079,-7.7897954,7.970715,-4.2256355,35.969345,4.1977663,-5.42921,-3.2773173,-15.017838,-17.098007,15.946157,0.7457384,-5.993718,-2.3670132,-25.917173,-9.129314,2.9434278,-13.617145,-3.578343,10.028397,-23.336536,-12.635467,13.665839,-11.1971245,-7.5792856,-0.7523156
382,1,0.90982187,0.28421605,3.0465329,5.4483385,1.5170219,5.4347806,6.407609,-28.493433,5.5512624,-7.426127,7.64067,-16.375256,6.907628,-0.15324979,-2.725318,4.5945454,7.3621035,17.481554,-24.250793,17.688646,11.710405,16.795898,9.176254,3.9406524,16.346834,11.373582,-1.3019001,-4.6004324,4.823171,-10.978054,-9.130996,-20.975098,3.998653,-8.847301,1.9037114,19.200878,7.940222,8.602836,-4.786724,10.50595,-21.685806,10.012032,25.152838,-13.051882,-6.1876616,-3.4400382,-25.415665,3.528339,26.076984,-19.906261,-6.674117,19.240398,12.482626,-7.6345983,-7.072052,-10.593641,-18.732313,3.9910994,-0.8014452,-5.923057,-16.660322,6.301473,-13.315159,11.574005,3.404524,-7.6404614,1.3812772,14.309585,1.8771467,7.921084,7.515661,3.4354908,-24.752018,4.5981264,-12.741459,20.43294,30.775734,-1.2349726,3.8044293,-3.3624651,15.972255,-3.0336926,8.926477,-10.197211,-22.16026,-13.707416,-6.0035343,-4.7584486,1.0378158,-9.367228,19.85856,4.943985,5.528258,-5.4261446,11.820857,-4.7555437,29.21996,-2.6274755,-20.787434,-15.154588,2.4774818,7.666713,-13.92697,-6.4945884,7.0877852,-7.4655533,8.07822,-4.5690784,33.90224,4.062054,-4.2577033,-3.3277245,-14.012432,-16.318474,14.898697,1.0364394,-5.053651,-2.7221818,-25.241083,-8.691467,2.6358047,-11.985099,-2.8837445,9.724424,-21.60544,-12.147959,12.630012,-10.615548,-6.190053,-0.88198525
385,1,0.9324592,0.28909275,3.155301,5.4529405,1.4501246,5.688728,6.824585,-29.767076,6.1377087,-7.788282,7.937941,-17.377886,7.1680665,-0.30561042,-2.4872835,4.8394713,7.8350554,18.112444,-25.302502,18.7017,12.49502,17.771841,9.446506,4.402895,17.311945,11.945713,-1.2243612,-4.546528,5.135224,-11.356815,-9.611912,-22.153946,4.1118374,-9.174317,2.3045402,20.161348,8.014093,9.002705,-5.3238907,11.03719,-22.4685,9.750658,26.52797,-13.512777,-6.179614,-3.4981701,-26.481125,3.8096814,27.834661,-21.022264,-6.8293233,20.17857,12.865161,-7.6692204,-7.1640153,-11.084677,-19.661982,4.096493,-1.0012431,-5.992947,-17.015926,6.8015165,-13.363376,12.229556,4.232558,-7.9488015,1.3406607,14.937275,2.365723,8.193958,7.642691,3.3662336,-26.18365,4.938272,-13.426268,21.431095,31.75576,-1.0793906,3.9133098,-3.2867572,16.445421,-3.3453028,9.007312,-10.670295,-23.116335,-14.397399,-6.2755036,-5.0063534,0.96918243,-9.601613,20.813612,5.0840826,5.9192815,-5.42607,12.455212,-5.1077433,30.65648,-2.7052913,-21.878922,-16.035576,2.43837,7.9227552,-14.639214,-6.9247518,7.412166,-7.7261686,8.230362,-4.7900753,35.165176,4.510682,-4.2384186,-3.5605412,-14.406877,-17.303963,15.433548,1.1917086,-5.0435205,-2.4822772,-25.970627,-8.80516,3.0629275,-12.78432,-3.093741,10.190302,-22.60511,-12.42731,13.347587,-10.890534,-6.557808,-1.2036127
388,1,0.97303313,0.29453397,2.8312323,5.4886494,1.064489,5.0824184,6.8890314,-31.178167,7.3506937,-8.388319,8.485424,-18.53577,8.10192,-0.2701213,-1.90873,5.148743,7.949145,18.15508,-25.626335,20.099693,13.155844,17.958002,8.737827,4.6306725,17.900543,12.653828,-0.9168229,-4.815204,5.7359343,-11.858017,-10.269676,-23.273573,4.1110425,-9.410819,3.013298,21.157518,7.43091,9.263315,-6.158718,11.121139,-23.30061,9.309521,28.46583,-13.644279,-5.698113,-3.7838483,-26.859896,4.5587626,29.435886,-21.488289,-7.112092,21.230883,12.860714,-8.053002,-6.7113338,-11.937986,-20.894897,3.6622522,-0.4310148,-6.1710563,-17.593575,6.750756,-13.333363,12.688601,4.939063,-8.020685,1.4617631,15.7736025,3.5450718,8.117867,7.152338,3.982473,-27.697807,4.7210836,-14.447986,22.707096,32.51836,-1.1701944,3.887523,-2.8943815,16.575134,-3.6874936,8.844546,-11.29892,-23.825836,-15.14846,-6.269535,-5.2628975,2.023204,-9.820055,21.796333,5.2335954,6.4378686,-5.231043,12.13832,-5.8876305,31.542856,-3.0270388,-23.204165,-18.00736,1.4999475,8.304546,-16.034967,-7.4070296,7.4545264,-7.8645225,8.367805,-4.306291,36.109234,5.1899447,-4.175582,-4.1337705,-14.901445,-17.644693,15.537105,2.2256505,-5.7601805,-1.9308684,-26.41917,-9.203488,3.5618734,-14.396864,-3.3100893,10.874262,-23.430058,-13.422937,14.4035425,-11.440055,-7.6105433,-1.4311532
397,1,0.043391187,0.25597906,11.40137,4.6384068,-3.290484,4.201716,4.6193237,1.235684,-9.740143,0.02898801,3.6325185,-11.147193,5.685655,4.2430005,-7.5764127,4.8134694,11.332695,6.498251,-12.002409,7.8137984,7.4275303,8.855725,2.8184462,4.1638527,14.120056,7.498243,-4.3209305,-0.16592082,1.9732232,-8.32894,-5.841644,-12.223096,16.220764,0.084964104,-3.5395675,8.651039,11.393341,0.042654704,1.2722117,4.6223054,-11.302177,3.8401039,7.7720857,-4.1252356,-5.769212,-4.7480664,-17.31503,1.3690206,15.45197,-13.54003,-4.1154084,8.3138895,10.961034,-4.7928624,-10.149539,-2.4211953,-2.6988895,1.9485538,-7.921441,-9.304301,-6.552076,7.4528766,3.9316154,8.780466,-1.7579677,-3.1726522,4.441606,1.5567056,-3.491088,7.017708,13.660878,1.4295704,-6.825009,6.6529036,-0.6411277,-0.9769445,22.945946,0.045086008,1.9646043,-12.067465,9.155884,-3.9195142,7.890905,-4.7835145,-7.0879745,-10.618678,-3.8063715,8.42618,4.5235677,0.7629019,11.330171,4.7730746,4.267941,-2.2569814,8.347515,0.89429057,9.1090975,3.2299058,-19.752481,-4.5715814,2.8232927,9.438653,1.5989263,3.9861145,1.6083924,-7.8968673,0.355424,-6.6247873,16.320883,-2.3446772,0.6292646,-3.8331218,-3.3592348,-8.9531,11.750417,6.5322785,4.488359,0.43559596,-8.228101,-5.510232,-1.4693975,-5.4641743,-4.8700547,6.2333446,-12.929634,-1.1344019,6.8060513,-10.282436,0.6328629,4.7660313
399,1,0.22429906,0.26896957,12.081428,4.81025,-3.348257,5.350994,4.718998,0.25081486,-10.3454,-0.23550093,4.5971546,-12.22488,6.4397526,4.603467,-8.140592,4.795164,11.973951,8.394344,-12.437506,8.5997,8.11019,10.9670515,3.1830037,4.5899186,15.449993,8.00556,-5.013794,-0.5862965,2.9833162,-8.459076,-5.4412875,-13.572196,17.229448,0.5787737,-3.8826501,8.283383,12.5827055,-0.13291979,1.043021,5.2330346,-12.9764,4.682761,8.177847,-4.9505553,-6.1985397,-4.7263303,-19.3051,2.380678,17.674524,-16.001804,-4.46356,8.893922,12.711433,-4.911895,-10.95031,-1.6491181,-3.0993242,1.8220122,-8.9292755,-9.588253,-7.1986165,8.254135,4.425259,9.0932255,-0.57229066,-2.7213745,4.2239265,1.4072398,-4.087529,7.8365808,14.161018,1.8230015,-7.5322757,7.1059394,-1.3852335,-0.96554035,25.153887,-0.92515254,1.3918949,-12.530702,9.58992,-3.5285516,8.001227,-4.868503,-7.842305,-11.924991,-4.693734,9.173494,3.9332774,1.0442796,12.394112,5.36149,5.065448,-2.4461722,9.475698,0.5438658,10.232856,4.2790513,-21.359459,-5.3556447,3.1235871,10.131479,2.4782495,4.1397743,2.3934255,-9.111269,-0.1265192,-7.13329,18.250565,-2.5263178,0.3785825,-3.4677997,-4.361734,-9.954693,12.111604,5.6262865,4.791031,0.5401373,-7.507389,-6.0683618,-1.4639435,-6.2435064,-5.232218,6.468229,-14.040441,-1.5102879,7.1221876,-10.712157,1.3805691,5.276543
400,1,0.29951045,0.28907084,10.527444,4.3817735,-2.3263202,6.1274815,5.6978607,-0.21089025,-9.258107,-1.0922146,5.322264,-12.172434,5.35441,5.039453,-8.750721,4.2453914,11.267642,10.463085,-11.841955,8.856792,7.8643155,13.031459,3.6341293,4.091827,15.074224,8.282853,-3.23671,-1.0204277,2.1936178,-7.8172503,-4.782392,-13.710801,16.480675,0.48567575,-3.8800008,6.482112,13.39291,1.6935673,-0.3445476,4.801191,-12.946603,6.176344,7.4776397,-4.9114857,-5.6249037,-5.205461,-20.042213,4.166065,18.611544,-17.908955,-4.3179426,7.0116115,11.432832,-5.2993493,-9.593252,-0.6744746,-3.6127634,1.8419173,-9.203728,-9.717678,-6.610581,7.78452,4.6973314,8.99441,2.4600492,-1.478989,2.8452017,1.3868209,-5.743267,8.033418,13.74181,-0.25782666,-6.6953263,6.7813034,-1.8324057,-1.105485,23.674318,-0.46323884,-0.30600664,-10.763844,9.659437,-2.5369751,7.685262,-5.138121,-7.5577464,-10.311796,-6.206506,9.051138,2.0129542,1.5410206,11.447883,5.5157332,4.7463474,-4.269114,9.882677,-0.25842598,9.753585,4.595246,-21.463934,-4.6005883,3.7530258,8.390181,3.3445566,3.1920478,2.974848,-10.247544,-0.7976809,-6.6818266,19.06318,-2.3131044,1.0679879,-3.1485274,-4.7601366,-10.670452,11.425926,4.7086663,5.6024237,-0.049512133,-6.0850554,-6.7273397,-0.19455087,-5.5131474,-4.3100514,6.742078,-13.138717,-0.8964954,6.865811,-11.078764,1.6666394,5.0604525
402,1,0.45393857,0.31367287,12.152486,4.6560144,-2.1939285,6.299689,6.50844,-0.29670647,-10.720418,-1.7185146,6.634142,-14.087632,6.224855,5.8482223,-10.51901,4.5638666,12.316084,11.897969,-12.99983,10.370952,8.644782,15.316992,3.722464,5.103232,17.372284,9.564122,-3.8168776,-1.6053333,3.4529042,-8.61774,-5.231123,-15.442813,19.191208,0.696685,-4.7593017,6.4813457,15.576625,1.253073,-0.72581214,5.3745666,-14.789078,6.7273326,8.717312,-5.0902042,-6.2736607,-6.5435133,-22.835175,5.5377645,21.620367,-20.905632,-5.521688,7.721089,12.9588585,-6.0632524,-10.782467,-0.5345087,-3.3270266,2.3456135,-10.964528,-10.571121,-7.07394,9.044615,5.5233293,9.898928,3.8297877,-1.272156,3.1400874,1.5413308,-6.9339952,8.63478,15.230542,-0.10566469,-7.358706,7.6241546,-1.99646,-1.1427947,26.872223,-0.8331425,-0.5587515,-11.888618,10.9238,-2.7489264,9.1744995,-6.5026846,-8.466712,-12.064671,-7.0840273,10.389748,1.9535365,2.235849,12.676085,6.430439,6.4972954,-5.067166,11.045714,-0.4678946,11.064345,5.5697603,-24.963274,-5.4234724,4.433983,9.839096,3.4161816,4.239853,3.5856006,-11.830693,-0.93412554,-7.4595375,21.998148,-2.8524427,1.6570221,-3.451613,-5.7353,-12.206504,12.736278,5.0583687,6.4934683,0.28123572,-6.374978,-7.5048285,-0.14848246,-6.3853226,-4.708584,7.315144,-14.545767,-0.8271877,7.9530587,-12.587431,2.553624,6.2857823
405,1,0.62060523,0.32690728,11.5274105,4.4651327,-2.0445173,8.183755,6.565221,-0.9254441,-9.817528,-1.4838034,6.3209066,-14.685866,5.2196045,5.9562745,-9.900713,4.255642,12.476241,13.539132,-13.350372,10.583958,9.702946,16.889952,4.6591654,4.388371,16.584814,10.471922,-3.0751655,-2.4033494,2.957872,-7.561931,-5.0003934,-15.723617,18.448324,0.42849112,-3.9617112,5.586895,15.400598,2.2324014,-1.1526129,4.9625955,-14.402641,7.1165442,8.137001,-6.372457,-5.4362974,-6.1073966,-23.571102,6.5965824,22.214857,-22.670237,-5.6236076,6.9574194,12.452338,-5.8551035,-10.7640295,0.539721,-4.479754,1.7640141,-11.318412,-10.482395,-6.6388054,8.837377,5.2908306,10.085725,5.514889,-0.5516036,2.2398005,1.0824618,-7.4840217,8.631657,14.973853,-0.9405508,-8.283674,7.1546707,-3.4538503,-1.3337629,27.21931,-0.6588258,-1.6734006,-10.788387,11.086701,-2.3356771,8.332877,-5.9645753,-8.747044,-11.111336,-9.8202505,9.284919,0.29957092,1.4897485,12.992213,6.3469214,5.749872,-5.5333457,11.873949,-1.406858,11.159915,6.271337,-23.814817,-5.604141,4.228704,8.492606,4.206319,3.0341368,3.7882295,-12.832399,-0.6786888,-7.3003035,23.51354,-2.4460752,2.2773955,-2.7696579,-5.903458,-13.053891,12.573071,3.9944715,7.2351246,-0.6552668,-6.1971807,-8.482736,0.41145408,-5.9360633,-3.6750553,8.00343,-14.4290905,-1.0106189,7.665964,-12.750669,3.4166584,6.3807416
408,1,0.75923455,0.34944052,11.341015,4.1875834,-1.3602246,9.39943,7.3591213,-1.4138187,-9.962778,-1.1989046,8.245617,-15.167697,5.360189,6.4021297,-10.964758,4.3656626,12.842505,15.633262,-12.721215,11.396349,9.944956,20.48344,5.107262,4.2837887,17.61393,11.59269,-2.2897365,-2.681099,2.7554767,-6.331385,-4.264907,-17.359722,19.624773,0.7695878,-5.289984,3.8529806,16.903978,3.5429592,-2.0469787,5.4115686,-14.665877,8.359068,7.3754253,-6.4690323,-5.481637,-6.71109,-26.1984,8.841958,24.98441,-25.666151,-6.276623,6.8410087,12.727674,-6.4096265,-11.042713,2.0348625,-5.439801,1.5707974,-12.579532,-11.221007,-6.920293,10.2633705,6.338306,11.225577,8.024967,-0.059916407,0.5552766,0.44009557,-9.408042,9.792905,15.346793,-2.0778031,-7.7192183,7.7412105,-3.8786838,-2.17798,29.026564,-0.70872396,-3.0140479,-10.400637,11.333972,-1.5949101,8.284468,-6.308355,-9.196528,-10.985305,-11.368554,10.121192,-0.9506597,1.9678854,12.825864,7.805744,6.325212,-6.3707457,13.236715,-2.5748491,10.914208,7.6131053,-25.599968,-5.8677053,5.247934,7.6888285,6.044505,3.0150235,4.12535,-14.133992,-1.3860533,-7.301961,25.516567,-2.4952176,3.3296578,-2.9499319,-7.040178,-14.639489,12.45088,3.352138,7.760638,-0.55541986,-3.7310808,-9.143399,0.28794825,-6.4418216,-3.4062238,8.776113,-14.703456,-1.1842111,7.8024035,-13.054778,3.7388537,7.011658
