geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line_inhouse,char_cell_line,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_collection,char_time_of_day,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_after_treatment_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_dneasy_batch,char_sample_plate,char_slide,char_array,char_well,supplementary_files,char_notes
GSM5435281,Methylation_SURF1_3_sp2_Methylation_SURF1_Mutation_DEX_ox21_p30,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,690,SURF1_3_sp2_SURF1_Mutation_DEX_ox21,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p30,hFB8,SURF1_3,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,1,DEX,21,2018-11-20,18:00,NA,30,9,103.25,86,5.125,2.5,3.87495,0.521218288,25.85808954,235.9855802,7,WG6994425-MSA4,203833040058,R07C01,G04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435281/suppl/GSM5435281_203833040058_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435281/suppl/GSM5435281_203833040058_R07C01_Red.idat.gz,
GSM5435282,Methylation_SURF1_3_sp2_Methylation_SURF1_Mutation_DEX_ox21_p33,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,693,SURF1_3_sp2_SURF1_Mutation_DEX_ox21,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p33,hFB8,SURF1_3,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,1,DEX,21,2018-12-09,13:00,NA,33,9,122.0416667,104.7916667,6.708333333,2.5,3.6433125,0.475683934,27.40223505,338.4600332,7,WG6994417-MSA4,203774260128,R04C01,D11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435282/suppl/GSM5435282_203774260128_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435282/suppl/GSM5435282_203774260128_R04C01_Red.idat.gz,
GSM5435283,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,703,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p7,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2018-09-05,11:00,NA,7,1,27.04166667,10.70833334,5.833333333,0.5,6.55995,3.713684819,18.95084894,37.69840652,8,WG6994408-MSA4,203784950078,R07C01,G02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435283/suppl/GSM5435283_203784950078_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435283/suppl/GSM5435283_203784950078_R07C01_Red.idat.gz,
GSM5435284,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,706,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p10,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2018-09-20,11:00,NA,10,1,42.04166667,25.70833334,4.708333333,1,3.56265,2.832950758,27.75619728,39.88773884,8,WG6994424-MSA4,203833030104,R07C01,G06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435284/suppl/GSM5435284_203833030104_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435284/suppl/GSM5435284_203833030104_R07C01_Red.idat.gz,
GSM5435285,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,709,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p13,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2018-10-06,11:00,NA,13,1,58.04166667,41.70833334,5.083333333,1,4.39725,2.136601557,34.29167271,57.1000239,8,WG6994416-MSA4,203784950079,R01C01,A10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435285/suppl/GSM5435285_203784950079_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435285/suppl/GSM5435285_203784950079_R01C01_Red.idat.gz,
GSM5435286,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p16,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,712,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p16,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2018-10-21,12:00,NA,16,1,73.08333333,56.75,5,1.5,4.5594,1.603881483,39.61933448,74.81849581,8,WG6994417-MSA4,203784950009,R01C01,A05,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435286/suppl/GSM5435286_203784950009_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435286/suppl/GSM5435286_203784950009_R01C01_Red.idat.gz,
GSM5435287,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p19,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,715,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p19,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2018-11-05,11:00,NA,19,1,88.04166667,71.70833334,4.958333333,2,4.08975,1.032012656,43.20003073,115.3086634,8,WG6994424-MSA4,203833030066,R03C01,C09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435287/suppl/GSM5435287_203833030066_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435287/suppl/GSM5435287_203833030066_R03C01_Red.idat.gz,
GSM5435288,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p25,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,721,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p25,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2018-12-08,15:00,NA,25,1,120.9583333,104.625,5.958333333,2.5,4.284,0.777030385,47.98872179,184.0339872,8,WG6994417-MSA4,203774260133,R01C01,A08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435288/suppl/GSM5435288_203774260133_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435288/suppl/GSM5435288_203774260133_R01C01_Red.idat.gz,
GSM5435289,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p28,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,724,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p28,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2018-12-30,13:00,NA,28,1,142.875,126.5416667,7.916666667,2.5,3.11605,0.317790288,49.2515876,597.8785605,8,WG6994416-MSA4,203784950085,R02C01,B12,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435289/suppl/GSM5435289_203784950085_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435289/suppl/GSM5435289_203784950085_R02C01_Red.idat.gz,
GSM5435290,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p31,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,727,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p31,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2019-01-22,13:00,NA,31,1,165.88,149.5466667,7.96,1.5,2.8044,0.902729639,51.04480984,211.6248229,8,WG6994425-MSA4,203833040027,R01C01,A03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435290/suppl/GSM5435290_203833040027_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435290/suppl/GSM5435290_203833040027_R01C01_Red.idat.gz,
GSM5435291,Methylation_HC1_sp2_Normal_mitoNUITs_ox21_p37,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,733,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p37,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs,21,2019-03-08,12:00,NA,37,1,210.8333333,194.5,8.833333333,0,1.14975,0.076992063,52.89143185,2753.530592,8,WG6994417-MSA4,203774260157,R02C01,B01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435291/suppl/GSM5435291_203774260157_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435291/suppl/GSM5435291_203774260157_R02C01_Red.idat.gz,
GSM5435292,Methylation_HC2_sp2_Normal_mitoNUITs_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,740,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p7,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,2,1,mitoNUITs,21,2018-09-06,10:00,NA,7,1,27.91666667,10.66666667,5.833333333,0.5,9.40815,4.233911062,19.87358028,33.06635353,8,WG6994417-MSA4,203774260086,R01C01,A03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435292/suppl/GSM5435292_203774260086_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435292/suppl/GSM5435292_203774260086_R01C01_Red.idat.gz,
GSM5435293,Methylation_HC2_sp2_Normal_mitoNUITs_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,743,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p10,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,2,1,mitoNUITs,21,2018-09-21,10:00,NA,10,1,42.91666667,25.66666667,4.875,0.5,4.095525,3.034048401,29.76460082,38.56233802,8,WG6994417-MSA4,203774260118,R08C01,H04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435293/suppl/GSM5435293_203774260118_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435293/suppl/GSM5435293_203774260118_R08C01_Red.idat.gz,
GSM5435294,Methylation_HC2_sp2_Normal_mitoNUITs_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,746,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p13,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,2,1,mitoNUITs,21,2018-10-06,15:00,NA,13,1,58.125,40.875,5.083333333,0.5,4.92,3.298658316,40.12053835,36.98473389,8,WG6994408-MSA4,203774260098,R05C01,E08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435294/suppl/GSM5435294_203774260098_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435294/suppl/GSM5435294_203774260098_R05C01_Red.idat.gz,
GSM5435295,Methylation_HC2_sp2_Normal_mitoNUITs_ox21_p16,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,749,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p16,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,2,1,mitoNUITs,21,2018-10-21,15:00,NA,16,1,73.125,55.875,4.833333333,1,4.7889,3.25969431,49.98554621,35.58615899,8,WG6994408-MSA4,203784950052,R01C01,A10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435295/suppl/GSM5435295_203784950052_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435295/suppl/GSM5435295_203784950052_R01C01_Red.idat.gz,
GSM5435296,Methylation_HC2_sp2_Normal_mitoNUITs_ox21_p19,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,752,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p19,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,2,1,mitoNUITs,21,2018-11-05,17:00,NA,19,1,88.20833333,70.95833333,5.041666667,1.5,4.351125,1.536425963,55.68728566,78.75420159,9,WG6994408-MSA4,203784950078,R01C01,A02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435296/suppl/GSM5435296_203784950078_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435296/suppl/GSM5435296_203784950078_R01C01_Red.idat.gz,
GSM5435297,Methylation_HC2_sp2_Normal_mitoNUITs_ox21_p22,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,755,HC2_sp2_Normal_mitoNUITs_ox21,HC2_sp2_Normal_mitoNUITs_ox21_p22,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,2,1,mitoNUITs,21,2018-11-20,18:00,NA,22,1,103.25,86,5.125,2.5,3.4119,0.448647268,58.24119546,274.1574701,9,WG6994409-MSA4,203774260131,R02C01,B04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435297/suppl/GSM5435297_203774260131_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435297/suppl/GSM5435297_203774260131_R02C01_Red.idat.gz,
GSM5435298,Methylation_HC3_sp2_Normal_mitoNUITs_ox21_p11,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,768,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p11,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0,2,1,mitoNUITs,21,2018-09-06,14:00,NA,11,5,28.08333333,10.83333333,5.666666667,0.5,3.5496,2.827656458,19.30100762,48.09636602,9,WG6994408-MSA4,203784950089,R06C01,F03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435298/suppl/GSM5435298_203784950089_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435298/suppl/GSM5435298_203784950089_R06C01_Red.idat.gz,
GSM5435299,Methylation_HC3_sp2_Normal_mitoNUITs_ox21_p14,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,771,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p14,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0,2,1,mitoNUITs,21,2018-09-21,13:00,NA,14,5,44.04166667,26.79166667,3.916666667,1.5,3.98895,1.411046539,25.20163227,83.62587394,9,WG6994417-MSA4,203774260107,R01C01,A12,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435299/suppl/GSM5435299_203774260107_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435299/suppl/GSM5435299_203774260107_R01C01_Red.idat.gz,
GSM5435300,Methylation_HC3_sp2_Normal_mitoNUITs_ox21_p17,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,774,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p17,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0,2,1,mitoNUITs,21,2018-10-07,15:00,NA,17,5,60.125,42.875,5.083333333,2,2.9088,0.955461604,29.52762869,127.686973,9,WG6994425-MSA4,203833040058,R04C01,D04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435300/suppl/GSM5435300_203833040058_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435300/suppl/GSM5435300_203833040058_R04C01_Red.idat.gz,
GSM5435301,Methylation_HC3_sp2_Normal_mitoNUITs_ox21_p23,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,780,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p23,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0,2,1,mitoNUITs,21,2018-11-06,15:00,NA,23,5,90.16666667,72.91666667,5.083333333,2.5,4.320375,0.789228446,33.25609612,154.5813517,9,WG6994408-MSA4,203774260151,R03C01,C07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435301/suppl/GSM5435301_203774260151_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435301/suppl/GSM5435301_203774260151_R03C01_Red.idat.gz,
GSM5435302,Methylation_HC3_sp2_Normal_mitoNUITs_ox21_p26,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,783,HC3_sp2_Normal_mitoNUITs_ox21,HC3_sp2_Normal_mitoNUITs_ox21_p26,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0,2,1,mitoNUITs,21,2018-11-21,12:00,NA,26,5,105.0416667,87.7916667,4.75,2.5,3.6057,0.719348497,34.7697981,158.4767333,9,WG6994408-MSA4,203774260151,R04C01,D07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435302/suppl/GSM5435302_203774260151_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435302/suppl/GSM5435302_203774260151_R04C01_Red.idat.gz,
GSM5435303,Methylation_HC1_sp2_Normal_mitoNUITs+DEX_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,795,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p7,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs+DEX,21,2018-09-05,11:00,NA,7,1,27.04166667,10.70833334,5.833333333,1,3.6663,2.874324841,17.59261187,48.70709044,9,WG6994409-MSA4,203784950028,R02C01,B02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435303/suppl/GSM5435303_203784950028_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435303/suppl/GSM5435303_203784950028_R02C01_Red.idat.gz,
GSM5435304,Methylation_HC1_sp2_Normal_mitoNUITs+DEX_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,798,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p10,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs+DEX,21,2018-09-20,11:00,NA,10,1,42.04166667,25.70833334,4.708333333,1.5,2.5371225,1.343193179,22.60262209,84.12788404,9,WG6994408-MSA4,203774260113,R02C01,B06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435304/suppl/GSM5435304_203774260113_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435304/suppl/GSM5435304_203774260113_R02C01_Red.idat.gz,
GSM5435305,Methylation_HC1_sp2_Normal_mitoNUITs+DEX_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,801,HC1_sp2_Normal_mitoNUITs+DEX_ox21,HC1_sp2_Normal_mitoNUITs+DEX_ox21_p13,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,2,1,mitoNUITs+DEX,21,2018-10-06,11:00,NA,13,1,58.04166667,41.70833334,5.083333333,2,5.313525,1.409669265,26.74221537,86.54512307,9,WG6994416-MSA4,203774260153,R06C01,F07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435305/suppl/GSM5435305_203774260153_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435305/suppl/GSM5435305_203774260153_R06C01_Red.idat.gz,
