geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line,char_inhouse_cell_line_name,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_passage,char_time_of_passage,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_rnaseq_sampleid,char_rnaseq_well_position,char_rnaseq_count_uread_transcripts,char_rnaseq_yield,char_rnaseq_quality,char_rnaseq_base_30,char_rnaseq_rin,char_rnaseq_rnatotal_ng,char_rnaseq_dv200,char_rnaseq_dna_ng,supplementary_files,char_notes
GSM5435645,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p26,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,633,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p26,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,DEX,21,2018-11-16,18:00,NA,26,7,100.2916667,4.916666667,2.5,4.111875,0.717868313,22.37447291,164.3755518,55,6,38799249,11639,35.68,92.76,9.6,1260.84,79.34,0,,
GSM5435646,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p29,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,636,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p29,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,DEX,21,2018-12-03,13:00,NA,29,7,117.3333333,5.875,2.5,3.6963,0.564153759,23.95672642,249.931863,56,6,37471716,11242,35.56,92.2,9.3,1075.2,76.36,0,,
GSM5435647,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p32,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,639,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p32,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,DEX,21,2018-12-27,14:00,NA,32,7,140.375,10.04166667,0,1.679985,0,24.50986079,0,57,6,39821406,11946,35.64,92.62,9.5,1272.6,80.09,0,,
GSM5435648,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p10,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,645,SURF1_2_sp2_SURF1_Mutation_DEX_ox21,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p10,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,DEX,21,2018-08-29,15:00,NA,10,5,21.125,4.875,0.5,3.366,2.751035177,11.92985075,42.52944528,58,6,40405558,12122,35.64,92.63,9.8,1250.48,82.17,0,,
GSM5435649,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p13,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,648,SURF1_2_sp2_SURF1_Mutation_DEX_ox21,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p13,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,DEX,21,2018-09-15,18:00,NA,13,5,32.29166667,5.125,1.5,3.03696,1.602627907,17.9839788,76.74894433,59,6,39405280,11822,35.66,92.71,10,1235.92,80.5,0,,
GSM5435650,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p16,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,651,SURF1_2_sp2_SURF1_Mutation_DEX_ox21,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p16,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,DEX,21,2018-10-01,9:00,NA,16,5,47.91666667,5.833333333,2,2.9397,0.555668934,20.39058393,251.9485821,60,6,43136327,12941,35.67,92.75,9.8,1110.48,78.32,0,,
GSM5435651,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p19,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,654,SURF1_2_sp2_SURF1_Mutation_DEX_ox21,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p19,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,DEX,21,2018-10-16,12:00,NA,19,5,63.04166667,5.041666667,2.5,3.23595,0.372261221,22.84675748,325.0405711,61,7,38594986,11578,35.69,92.81,9.7,864.64,75.53,0,,
GSM5435652,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p22,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,657,SURF1_2_sp2_SURF1_Mutation_DEX_ox21,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p22,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,DEX,21,2018-10-31,12:00,NA,22,5,78.04166667,5.041666667,2.5,5.3397,1.049387624,24.83572143,115.3053431,62,7,37743729,11323,35.6,92.46,9.7,1122.52,78.07,0,,
GSM5435653,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p28,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,663,SURF1_2_sp2_SURF1_Mutation_DEX_ox21,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p28,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,DEX,21,2018-12-02,16:00,NA,28,5,109.9583333,6.125,2.5,4.2432,0.763224586,27.34747958,192.6038584,63,7,39240509,11772,35.74,93.07,9.8,1042.72,81.78,0,,
GSM5435654,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p33,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,668,SURF1_2_sp2_SURF1_Mutation_DEX_ox21,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p33,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,DEX,21,2019-01-07,12:00,NA,33,5,145.7916667,7.958333333,0,1.11321,0,28.82636559,0,64,7,34530554,10359,35.53,92.13,9.5,1197,78.74,0,,
GSM5435655,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p14,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,674,SURF1_3_sp2_SURF1_Mutation_DEX_ox21,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p14,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,DEX,21,2018-08-30,14:00,NA,14,9,22.08333333,4.833333333,0.5,3.6108,2.852318513,13.35278461,40.66866989,65,7,42200946,12660,35.56,92.16,9.9,1344.28,81.51,0,,
GSM5435656,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p20,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,680,SURF1_3_sp2_SURF1_Mutation_DEX_ox21,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p20,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,DEX,21,2018-10-01,13:00,NA,20,9,53.04166667,4.958333333,2,3.718875,0.894866256,21.64734052,132.9807657,66,7,45493779,13649,35.58,92.23,9.8,1193.92,82.41,0,,
GSM5435657,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p23,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,683,SURF1_3_sp2_SURF1_Mutation_DEX_ox21,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p23,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,DEX,21,2018-10-16,19:00,NA,23,9,68.29166667,5.166666667,2.5,3.613125,0.531319072,23.01742318,233.3814208,67,7,43511705,13053,35.56,92.14,9.8,1142.68,82.14,0,,
GSM5435658,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p26,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,686,SURF1_3_sp2_SURF1_Mutation_DEX_ox21,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p26,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,DEX,21,2018-10-31,16:00,NA,26,9,83.16666667,4.875,2.5,3.9042,0.597655894,24.36490102,195.7648225,68,7,47664859,14300,35.57,92.2,10,1351.28,82.04,0,,
GSM5435659,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p36,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,696,SURF1_3_sp2_SURF1_Mutation_DEX_ox21,SURF1_3_sp2_SURF1_Mutation_DEX_ox21_p36,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,DEX,21,2018-12-30,17:00,NA,36,9,143.2083333,6.916666667,0,1.62759,0,27.68771629,0,69,7,41449856,12435,35.5,91.85,10,1635.76,81.18,0,,
GSM5435660,Technical_replicate_sp2_Normal__ox21_p_70,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1903,Technical_replicate_sp2_Normal__ox21,Technical_replicate_sp2_Normal__ox21_p,,,Primary Human Fibroblast (breast),male,Normal,18,2,0,Control,21,,,NA,NA,NA,10,1,1,1,0,0,,70,7,40106302,12032,35.48,91.77,10,1313.25,82.9,0,,
GSM5435661,HC1_sp2_Normal_DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,508,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2018-08-29,15:00,NA,6,1,21.20833333,4.875,0.5,6.1047,3.609920399,15.37274583,32.41068696,71,8,40442579,12133,35.63,92.54,10,1250.48,82.68,0,,
GSM5435662,HC1_sp2_Normal_DEX_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,511,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p9,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2018-09-15,18:00,NA,9,1,37.33333333,5.125,1,4.8177,2.268344559,22.95577281,54.22456633,72,8,38354976,11507,35.49,91.85,9.7,1131.2,81.11,0,,
GSM5435663,HC1_sp2_Normal_DEX_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,514,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2018-10-01,9:00,NA,12,1,52.95833333,5.833333333,1.5,6.045075,2.010797738,27.99917553,69.62410855,73,8,39697981,11910,35.65,92.6,9.9,1220.24,81.19,0,,
GSM5435664,HC1_sp2_Normal_DEX_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,517,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p15,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2018-10-16,12:00,NA,15,1,68.08333333,5.041666667,2,5.2419,1.390089832,32.19410509,87.04473428,74,8,44657048,13398,35.61,92.48,9.9,1226.96,81.06,0,,
GSM5435665,HC1_sp2_Normal_DEX_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,520,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p18,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2018-10-31,12:00,NA,18,1,83.08333333,5.041666667,2.5,2.3103,0.208080202,34.4519264,581.5065469,75,8,43452770,13036,35.58,92.3,9.8,999.32,80.34,0,,
GSM5435666,HC1_sp2_Normal_DEX_ox21_p21,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,523,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p21,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2018-11-15,12:00,NA,21,1,98.08333333,4.958333333,2.5,6.567825,1.393487592,37.97394013,85.39724406,76,8,46091557,13828,35.61,92.43,9.8,1167.04,80.29,0,,
GSM5435667,HC1_sp2_Normal_DEX_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,526,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p24,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2018-12-02,16:00,NA,24,1,115,6.125,2.5,4.73385,0.921085898,40.10803273,159.5942359,77,8,41434176,12430,35.6,92.4,10,1178.24,82.68,0,,
GSM5435668,HC1_sp2_Normal_DEX_ox21_p27,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,529,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p27,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2018-12-22,15:00,NA,27,1,134.9583333,8.166666667,2.5,4.185,0.743299528,42.90013612,263.6891222,78,8,40205814,12062,35.54,92.15,9.8,1124.76,81.95,0,,
GSM5435669,HC1_sp2_Normal_DEX_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,532,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p30,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2019-01-14,14:00,NA,30,1,157.9166667,7.083333333,2,4.71195,1.23632423,45.71891882,137.5043826,79,8,38226700,11468,35.66,92.68,9.8,1173.2,83.12,0,,
GSM5435670,HC1_sp2_Normal_DEX_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,535,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p33,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2019-02-06,13:00,NA,33,1,180.875,6.916666667,1,2.74797,0.892769078,47.63121191,185.9383395,80,8,37431187,11229,35.53,92.1,9.9,1198.68,78.71,0,,
GSM5435671,HC1_sp2_Normal_DEX_ox21_p36,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,538,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p36,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,DEX,21,2019-02-27,16:00,NA,36,1,202,7.083333333,1,2.6606,0.885682817,49.55483695,191.9423034,81,9,48195608,14459,35.35,91.22,9.3,1449.35,78.78,0,,
GSM5435672,HC2_sp2_Normal_DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,550,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p6,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2018-08-30,14:00,NA,6,1,22.08333333,4.833333333,0.5,9.6222,4.266366787,16.04972254,27.18941099,82,9,49501244,14850,35.41,91.45,9.9,1401.4,81.92,0,,
GSM5435673,HC2_sp2_Normal_DEX_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,553,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p9,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2018-09-16,13:00,NA,9,1,38.04166667,5.041666667,1,5.683275,2.506722526,25.28216179,48.27020094,83,9,51005167,15301,35.39,91.37,9.9,1976.8,82.98,0,,
GSM5435674,HC2_sp2_Normal_DEX_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,556,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p12,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2018-10-01,13:00,NA,12,1,53.04166667,4.958333333,1,4.755,2.249445341,32.3094874,52.90193001,84,9,53844422,16154,35.42,91.51,10,1802.85,83.11,0,,
GSM5435675,HC2_sp2_Normal_DEX_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,559,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p15,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2018-10-16,19:00,NA,15,1,68.29166667,5.166666667,1.5,6.3945,2.091869055,38.03248917,59.2771329,85,9,51109442,15332,35.36,91.2,10,2047.85,83.16,0,,
GSM5435676,HC2_sp2_Normal_DEX_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,562,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p18,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2018-10-31,16:00,NA,18,1,83.16666667,4.875,2.5,3.8097,0.929677395,42.04940569,125.8501074,86,9,49943496,14983,35.35,91.18,10,1934.45,81.25,0,,
GSM5435677,HC2_sp2_Normal_DEX_ox21_p21,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,565,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p21,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2018-11-15,15:00,NA,21,1,98.125,4.958333333,2.5,9.19425,1.8788038,46.00219235,63.33817293,87,9,41920949,12576,35.47,91.79,10,2008.65,82.94,0,,
GSM5435678,HC2_sp2_Normal_DEX_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,568,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p24,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2018-12-02,20:00,NA,24,1,115.3333333,6.125,2.5,5.5692,1.155542008,48.85193072,127.2130298,88,9,46947302,14084,35.3,90.95,10,2139.55,84.5,0,,
GSM5435679,HC2_sp2_Normal_DEX_ox21_p27,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,571,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p27,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2018-12-23,19:00,NA,27,1,136.2916667,7.166666667,2.5,3.90225,0.642378113,51.68138404,267.7550752,89,9,34415501,10324,35.54,92.01,9.8,1140.34,82.72,0,,
GSM5435680,HC2_sp2_Normal_DEX_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,574,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p30,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2019-01-14,17:00,NA,30,1,158.2083333,7.041666667,2.5,4.1499,0.731148477,54.07884838,231.1432017,90,9,35370823,10612,35.53,91.97,10,1479.8,80.32,0,,
GSM5435681,HC2_sp2_Normal_DEX_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,577,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p33,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2019-02-07,14:00,NA,33,1,182.0833333,7.083333333,1.5,3.0352875,0.601833174,56.40508657,282.4703047,91,10,36580328,10975,35.48,91.72,9.8,1571.64,83.46,0,,
GSM5435682,HC2_sp2_Normal_DEX_ox21_p36,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,580,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p36,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2019-02-27,18:00,NA,36,1,202.25,6,1,1.6059,0.683382058,59.03076593,210.7166821,92,10,38749115,11625,35.52,91.92,9.5,730.52,77.97,0,,
GSM5435683,HC2_sp2_Normal_DEX_ox21_p41,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,585,HC2_sp2_Normal_DEX_ox21,HC2_sp2_Normal_DEX_ox21_p41,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,DEX,21,2019-04-24,16:00,NA,41,1,258.25,14.125,0.5,1.065,1.09085343,64.27735383,310.7658559,93,10,35355474,10607,35.49,91.75,9.8,1400.84,83.29,0,,
GSM5435684,HC3_sp2_Normal_DEX_ox21_p10,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,592,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p10,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,DEX,21,2018-08-30,22:00,NA,10,5,22.41666667,5.166666667,0.5,4.552275,3.186587713,16.64276523,38.91309802,94,10,35353503,10606,35.52,91.92,10,1639.96,79.99,0,,
GSM5435685,HC3_sp2_Normal_DEX_ox21_p13,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,595,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p13,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,DEX,21,2018-09-17,15:00,NA,13,5,39.125,4.958333333,2,3.331575,1.736204372,24.08651807,68.54031814,95,10,33634443,10091,35.64,92.49,10,1536.36,83.65,0,,
GSM5435686,HC3_sp2_Normal_DEX_ox21_p16,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,598,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p16,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,DEX,21,2018-10-02,13:00,NA,16,5,55.04166667,5.125,2,4.3605,1.124493572,27.73164745,109.3825728,96,10,31516747,9455,35.43,91.52,9.5,1694.28,77.79,0,,
GSM5435687,HC3_sp2_Normal_DEX_ox21_p19,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,601,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p19,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,DEX,21,2018-10-17,15:00,NA,19,5,70.125,5.125,2.5,4.34265,0.796647587,30.32707742,154.3970031,97,10,27467474,8240,35.31,89.43,9.7,1636.04,80.67,0,,
GSM5435688,HC3_sp2_Normal_DEX_ox21_p22,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,604,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p22,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,DEX,21,2018-11-01,13:00,NA,22,5,85.08333333,4.958333333,2.5,4.1595,0.734482022,32.20042081,162.0189418,98,10,28041525,8412,35.12,89.74,9.7,1339.52,83.1,0,,
GSM5435689,HC3_sp2_Normal_DEX_ox21_p25,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,607,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p25,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,DEX,21,2018-11-16,18:00,NA,25,5,100.2916667,4.916666667,2.5,3.7278,0.576396365,34.38499705,204.7202362,99,10,38288883,11487,35.06,89.5,9.8,1421.84,83.07,0,,
GSM5435690,HC3_sp2_Normal_DEX_ox21_p31,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,613,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p31,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,DEX,21,2018-12-27,14:00,NA,31,5,140.375,10.04166667,0,3.01077,0.526629559,36.81604125,457.6271802,100,10,26895574,8069,34.96,89.07,9.6,1791.16,83.51,0,,
GSM5435691,HC1_sp2_Normal_mitoNUITs_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,702,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2018-08-29,15:00,NA,6,1,21.20833333,4.875,0.5,5.557125,3.474338692,15.23716412,33.67547334,101,11,35028340,10509,35.06,89.48,9.9,1628.48,83,0,,
GSM5435692,HC1_sp2_Normal_mitoNUITs_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,705,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p9,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2018-09-15,18:00,NA,9,1,37.33333333,5.125,0.5,4.8177,3.268344559,24.92324652,37.63373101,102,11,26562643,7969,35.3,88.9,9.8,1673.56,80.8,0,,
GSM5435693,HC1_sp2_Normal_mitoNUITs_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,708,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2018-10-01,9:00,NA,12,1,52.95833333,5.833333333,1,4.236075,2.082728133,32.15507115,67.21952702,103,11,26875596,8063,35.41,89.69,9.9,1562.12,82.93,0,,
GSM5435694,HC1_sp2_Normal_mitoNUITs_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,711,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p15,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2018-10-16,12:00,NA,15,1,68.08333333,5.041666667,1.5,2.970915,1.570907329,38.015453,77.02554935,104,11,27047438,8114,35.08,89.56,9.9,1601.32,84.75,0,,
GSM5435695,HC1_sp2_Normal_mitoNUITs_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,714,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p18,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2018-10-31,12:00,NA,18,1,83.08333333,5.041666667,2,3.978,1.407080775,42.16801807,85.99364167,105,11,32127234,9638,35.09,89.59,9.8,1788.92,81.11,0,,
GSM5435696,HC1_sp2_Normal_mitoNUITs_ox21_p21,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,717,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p21,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2018-11-15,12:00,NA,21,1,98.08333333,4.958333333,2.5,3.74205,0.903828836,45.56137506,131.6620972,106,11,52834315,15850,35.14,89.83,9.6,1307.32,81.64,0,,
GSM5435697,HC1_sp2_Normal_mitoNUITs_ox21_p27,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,723,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p27,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2018-12-22,15:00,NA,27,1,134.9583333,8.166666667,2.5,3.936,0.654802126,48.93379732,299.3270674,107,11,58651217,17595,35.11,89.72,9.6,1357.72,88.26,0,,
GSM5435698,HC1_sp2_Normal_mitoNUITs_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,726,HC1_sp2_Normal_mitoNUITs_ox21,HC1_sp2_Normal_mitoNUITs_ox21_p30,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,mitoNUITs,21,2019-01-14,14:00,NA,30,1,157.9166667,7.083333333,1.5,2.4375225,0.285415536,50.1420802,595.6227975,108,11,47715992,14315,35,89.25,9.6,1240.96,82.83,0,,
