sample_id,cell_line,passage,study_part,percent_oxygen,treatment_clean,treatment_full,pdl,percent_lifespan,clinical_condition,donor_age,cell_type,sex,days_grown,telomere_length,telomere_length_cv,mtdna_cn,rnaseq_id,methylation_basename,clock_horvath1,clock_horvath2,clock_hannum,clock_phenoage,clock_grimage,clock_dnamtl,clock_dnamsen,clock_skin,clock_dunedin,grim_adm,grim_b2m,grim_cystatin,grim_gdf15,grim_leptin,grim_pai1,grim_timp1,pdl_norm,pdl_bin,has_rna,has_met,has_telomere,has_mtdna,has_img,has_clocks,n_modalities,rna_matrix_col,met_matrix_col,fold,senescence_score,sasp_score,mito_rna_score
1519,hFB13,5.0,4,21,Galactose,Galactose_21,6.91,,Normal,18.0,Primary Human Fibroblast (breast),female,9.51,1.59,0.03,271.9,329.0,203774260098_R04C01,41.8,23.87,-8.19,9.39,49.89,5.55,-1.52,,0.616528394,413.49,1491383.78,680129.39,-127.61,27465.17,25789.48,31313.28,0.08547748639287481,early,True,True,True,True,False,True,4,Sample_329,203774260098_R04C01 beta,1.0,0.45120959729018495,0.33381645472044585,0.6425708689241583
1520,hFB13,6.0,4,21,Galactose,Galactose_21,12.03,,Normal,18.0,Primary Human Fibroblast (breast),female,16.54,1.22,0.02,239.84,,203833040027_R08C01,38.03,23.38,-10.86,5.85,51.04,5.66,-1.35,,0.648232126,406.56,1511880.97,701516.43,-165.41,25766.58,26647.97,31563.38,0.1488124690747155,early,False,True,True,True,False,True,3,,203833040027_R08C01 beta,1.0,,,
1521,hFB13,7.0,4,21,Galactose,Galactose_21,17.27,,Normal,18.0,Primary Human Fibroblast (breast),female,23.48,1.42,0.03,268.37,330.0,203784950082_R03C01,48.04,22.3,-9.72,10.97,47.85,5.64,-0.33,,0.622005574,385.43,1491504.73,681404.81,-58.37,26440.78,21235.22,31506.21,0.2136318654131618,early,True,True,True,True,False,True,4,Sample_330,203784950082_R03C01 beta,1.0,0.5612560307205695,0.08966846059749604,0.4408049036018763
1522,hFB13,8.0,4,21,Galactose,Galactose_21,22.08,,Normal,18.0,Primary Human Fibroblast (breast),female,30.51,1.31,0.01,359.54,,203784950052_R04C01,43.38,24.98,-7.05,9.94,46.58,5.53,0.27,,0.667147405,391.28,1517000.56,677455.48,-75.54,31328.94,17067.97,31583.92,0.27313211281543787,early,False,True,True,True,False,True,3,,203784950052_R04C01 beta,1.0,,,
1523,hFB13,9.0,4,21,Galactose,Galactose_21,26.47,,Normal,18.0,Primary Human Fibroblast (breast),female,37.55,,,,331.0,,,,,,,,,,,,,,,,,,0.3274369124195942,early,True,False,False,False,False,False,1,Sample_331,,1.0,0.36740708657925003,0.10507614779683128,-0.11422605207056043
1524,hFB13,10.0,4,21,Galactose,Galactose_21,29.06,,Normal,18.0,Primary Human Fibroblast (breast),female,44.61,1.33,0.0,416.35,,203784950029_R03C01,40.86,23.99,-4.78,15.89,45.64,5.61,0.45,,0.599758861,372.48,1456565.64,672351.28,-125.52,31223.33,14462.7,31859.11,0.359475507174666,mid,False,True,True,True,False,True,3,,203784950029_R03C01 beta,1.0,,,
1525,hFB13,11.0,4,21,Galactose,Galactose_21,32.99,,Normal,18.0,Primary Human Fibroblast (breast),female,51.57,1.07,0.05,365.27,332.0,203833030064_R01C01,44.73,27.5,-3.14,22.53,46.1,5.49,0.93,,0.592609449,378.95,1458241.28,701645.97,-170.64,30788.93,14421.67,31719.77,0.40809005442850077,mid,True,True,True,True,False,True,4,Sample_332,203833030064_R01C01 beta,1.0,0.48125454613897645,-0.15208798896777453,0.2352972267531862
1527,hFB13,13.0,4,21,Galactose,Galactose_21,40.64,,Normal,18.0,Primary Human Fibroblast (breast),female,65.49,,,,333.0,,,,,,,,,,,,,,,,,,0.5027214250371104,mid,True,False,False,False,False,False,1,Sample_333,,1.0,0.569224872451608,-0.10136566321274815,0.1620099043025929
1529,hFB13,15.0,4,21,Galactose,Galactose_21,52.48,,Normal,18.0,Primary Human Fibroblast (breast),female,86.61,,,,334.0,,,,,,,,,,,,,,,,,,0.6491835724888668,mid,True,False,False,False,False,False,1,Sample_334,,1.0,0.902243776082946,-0.0565624888517724,0.16069889937395354
1531,hFB13,17.0,4,21,Galactose,Galactose_21,58.69,,Normal,18.0,Primary Human Fibroblast (breast),female,100.54,,,,335.0,,,,,,,,,,,,,,,,,,0.7260019792182087,late,True,False,False,False,False,False,1,Sample_335,,1.0,0.6844108483932945,0.17614211649718495,0.2926289576405874
1533,hFB13,19.0,4,21,Galactose,Galactose_21,63.59,,Normal,18.0,Primary Human Fibroblast (breast),female,114.75,,,,336.0,,,,,,,,,,,,,,,,,,0.7866155368629392,late,True,False,False,False,False,False,1,Sample_336,,1.0,0.6281909601085136,0.09036762395363857,-0.04340160571516255
1534,hFB13,20.0,4,21,Galactose,Galactose_21,64.87,,Normal,18.0,Primary Human Fibroblast (breast),female,121.58,,,,337.0,,,,,,,,,,,,,,,,,,0.8024492825333993,late,True,False,False,False,False,False,1,Sample_337,,1.0,0.7594277395595274,0.5528652193610869,0.24565760802115888
1539,hFB13,25.0,4,21,Galactose,Galactose_21,68.53,,Normal,18.0,Primary Human Fibroblast (breast),female,156.57,,,,338.0,,,,,,,,,,,,,,,,,,0.8477238990598713,late,True,False,False,False,False,False,1,Sample_338,,1.0,0.3599396067901882,1.0167962796196603,0.542050920932386
1543,hFB12,5.0,4,21,2DG,2DG_21,6.5,,Normal,18.0,Primary Human Fibroblast (breast),male,8.71,1.39,0.05,492.62,287.0,203833030065_R06C01,35.3,8.6,-19.78,19.18,43.03,5.46,-3.36,,0.625610556,360.02,1506709.27,641977.8,98.86,18440.45,25761.46,29275.82,0.09495982468955441,early,True,True,True,True,False,True,4,Sample_287,203833030065_R06C01 beta,0.0,-0.10689590679241535,0.18178476762258555,-0.059315525864053364
1545,hFB12,7.0,4,21,2DG,2DG_21,11.59,,Normal,18.0,Primary Human Fibroblast (breast),male,22.71,1.04,0.03,570.23,288.0,203784950049_R05C01,37.75,8.96,-18.69,12.94,43.12,5.48,-4.36,,0.662272525,346.03,1521018.04,643625.66,71.06,21105.15,24011.84,30183.83,0.16932067202337472,early,True,True,True,True,False,True,4,Sample_288,203784950049_R05C01 beta,0.0,-0.3503230428228764,0.39474999267281025,0.07135646014469571
1547,hFB12,9.0,4,21,2DG,2DG_21,16.08,,Normal,18.0,Primary Human Fibroblast (breast),male,36.77,,,,289.0,,,,,,,,,,,,,,,,,,0.23491599707815922,early,True,False,False,False,False,False,1,Sample_289,,0.0,-0.19613914115974468,0.4286854275691116,0.10600579093826348
1548,hFB12,10.0,4,21,2DG,2DG_21,17.37,,Normal,18.0,Primary Human Fibroblast (breast),male,43.82,0.93,0.01,598.3,,203784950089_R08C01,37.11,7.82,-21.81,14.46,42.08,5.45,-3.51,,0.565025532,345.76,1497665.32,657305.38,150.92,24218.2,20349.74,30087.05,0.2537618699780862,early,False,True,True,True,False,True,3,,203784950089_R08C01 beta,0.0,,,
1549,hFB12,11.0,4,21,2DG,2DG_21,19.05,,Normal,18.0,Primary Human Fibroblast (breast),male,50.78,1.18,0.0,1777.21,290.0,203774260088_R01C01,36.02,10.82,-14.35,17.39,39.45,5.42,-4.14,,0.582798371,330.18,1518942.7,635599.93,15.8,22525.71,20703.26,29882.84,0.2783053323593864,early,True,True,True,True,False,True,4,Sample_290,203774260088_R01C01 beta,0.0,-0.2665255595940472,0.0642072972842161,0.14668659435593423
1551,hFB12,13.0,4,21,2DG,2DG_21,21.92,,Normal,18.0,Primary Human Fibroblast (breast),male,64.72,,,,291.0,,,,,,,,,,,,,,,,,,0.3202337472607743,early,True,False,False,False,False,False,1,Sample_291,,0.0,-0.35581566682132876,0.02470770650856417,0.11195960137683567
1553,hFB12,15.0,4,21,2DG,2DG_21,26.77,,Normal,18.0,Primary Human Fibroblast (breast),male,85.84,,,,292.0,,,,,,,,,,,,,,,,,,0.39108838568298027,mid,True,False,False,False,False,False,1,Sample_292,,0.0,-0.3380539619754566,-0.03916037070968947,0.2821729581522774
1554,hFB12,16.0,4,21,2DG,2DG_21,27.61,,Normal,18.0,Primary Human Fibroblast (breast),male,92.78,,,,293.0,,,,,,,,,,,,,,,,,,0.4033601168736304,mid,True,False,False,False,False,False,1,Sample_293,,0.0,-0.18077592534947173,-0.15888393471667225,0.5093040665845889
1556,hFB12,18.0,4,21,2DG,2DG_21,29.75,,Normal,18.0,Primary Human Fibroblast (breast),male,106.83,,,,294.0,,,,,,,,,,,,,,,,,,0.4346238130021914,mid,True,False,False,False,False,False,1,Sample_294,,0.0,-0.16126178502176647,-0.05918068793022199,0.04321414756844419
1558,hFB12,20.0,4,21,2DG,2DG_21,31.83,,Normal,18.0,Primary Human Fibroblast (breast),male,120.82,,,,295.0,,,,,,,,,,,,,,,,,,0.46501095690284877,mid,True,False,False,False,False,False,1,Sample_295,,0.0,-0.6536205805163449,0.0525937876939205,0.27491942683957216
1560,hFB12,22.0,4,21,2DG,2DG_21,34.08,,Normal,18.0,Primary Human Fibroblast (breast),male,134.89,,,,296.0,,,,,,,,,,,,,,,,,,0.49788166544923296,mid,True,False,False,False,False,False,1,Sample_296,,0.0,-0.4341496755195481,0.10966123990862787,0.31686698439855454
1562,hFB12,24.0,4,21,2DG,2DG_21,36.25,,Normal,18.0,Primary Human Fibroblast (breast),male,148.92,,,,297.0,,,,,,,,,,,,,,,,,,0.5295836376917458,mid,True,False,False,False,False,False,1,Sample_297,,0.0,-0.12464052799937353,0.1124390085544106,0.5422860804285538
1563,hFB12,25.0,4,21,2DG,2DG_21,37.08,,Normal,18.0,Primary Human Fibroblast (breast),male,155.8,,,,298.0,,,,,,,,,,,,,,,,,,0.541709276844412,mid,True,False,False,False,False,False,1,Sample_298,,0.0,-0.21746020781431363,-0.06121965404069365,0.22777800164427164
1567,hFB13,5.0,4,21,2DG,2DG_21,6.91,,Normal,18.0,Primary Human Fibroblast (breast),female,9.51,1.97,0.04,630.94,339.0,203784950037_R07C01,34.43,22.51,-14.51,9.08,49.33,5.58,-2.24,,0.640904186,400.12,1526418.66,691975.63,14.56,22705.09,26054.94,31298.34,0.08547748639287481,early,True,True,True,True,False,True,4,Sample_339,203784950037_R07C01 beta,1.0,0.3143305509456079,0.24563764383107892,-0.15138480432195167
1569,hFB13,7.0,4,21,2DG,2DG_21,12.51,,Normal,18.0,Primary Human Fibroblast (breast),female,23.51,1.58,0.03,707.2,340.0,203784950093_R07C01,32.8,17.41,-13.39,14.9,49.12,5.64,-0.81,,0.653614122,392.83,1493624.7,688453.93,107.81,25317.33,22409.84,31500.63,0.15475012370113805,early,True,True,True,True,False,True,4,Sample_340,203784950093_R07C01 beta,1.0,0.3007250609960659,0.18967969360804374,-0.1822754801899394
1570,hFB13,8.0,4,21,2DG,2DG_21,15.26,,Normal,18.0,Primary Human Fibroblast (breast),female,30.53,1.77,0.0,717.72,,203784950018_R08C01,40.29,17.92,-15.49,7.03,49.18,5.56,-1.38,,0.637941177,392.69,1481482.03,690398.2,-191.41,26083.88,21832.25,31841.4,0.18876793666501732,early,False,True,True,True,False,True,3,,203784950018_R08C01 beta,1.0,,,
1571,hFB13,9.0,4,21,2DG,2DG_21,16.99,,Normal,18.0,Primary Human Fibroblast (breast),female,37.57,1.42,0.02,423.64,341.0,203784950047_R06C01,38.77,21.97,-6.37,9.12,48.75,5.56,-0.92,,0.621675827,388.15,1452249.34,689967.77,-24.0,28814.68,23244.04,31751.92,0.2101682335477486,early,True,True,True,True,False,True,4,Sample_341,203784950047_R06C01 beta,1.0,0.1755830087101061,0.3910519680941575,0.1889009234486526
1572,hFB13,10.0,4,21,2DG,2DG_21,19.22,,Normal,18.0,Primary Human Fibroblast (breast),female,44.62,1.69,0.0,554.17,,203774260087_R08C01,37.0,20.15,-11.18,7.36,48.34,5.53,-1.17,,0.671591247,392.89,1515944.21,714426.79,-168.47,30568.31,21311.2,31459.37,0.23775358733300345,early,False,True,True,True,False,True,3,,203774260087_R08C01 beta,1.0,,,
1573,hFB13,11.0,4,21,2DG,2DG_21,21.37,,Normal,18.0,Primary Human Fibroblast (breast),female,51.58,1.58,0.0,365.98,342.0,203784950010_R02C01,37.7,18.99,-10.47,13.38,46.15,5.6,-1.02,,0.681593539,379.65,1462666.39,675293.74,-121.31,29391.51,20473.11,31388.04,0.2643493320138545,early,True,True,True,True,False,True,4,Sample_342,203784950010_R02C01 beta,1.0,0.10095543797830456,0.06681278866016009,0.3557752931710942
1575,hFB13,13.0,4,21,2DG,2DG_21,25.53,,Normal,18.0,Primary Human Fibroblast (breast),female,65.52,,,,343.0,,,,,,,,,,,,,,,,,,0.31580900544285007,early,True,False,False,False,False,False,1,Sample_343,,1.0,0.10779721978712974,0.05994637098408556,0.12379598185295532
1577,hFB13,15.0,4,21,2DG,2DG_21,32.55,,Normal,18.0,Primary Human Fibroblast (breast),female,86.64,,,,344.0,,,,,,,,,,,,,,,,,,0.40264720435428003,mid,True,False,False,False,False,False,1,Sample_344,,1.0,0.11974844013656123,0.10330185620393673,0.1633766905169357
1579,hFB13,17.0,4,21,2DG,2DG_21,36.78,,Normal,18.0,Primary Human Fibroblast (breast),female,100.6,,,,345.0,,,,,,,,,,,,,,,,,,0.4549727857496289,mid,True,False,False,False,False,False,1,Sample_345,,1.0,0.4333542555567144,0.28713178474287077,0.0084491293958876
1581,hFB13,19.0,4,21,2DG,2DG_21,40.26,,Normal,18.0,Primary Human Fibroblast (breast),female,114.77,,,,346.0,,,,,,,,,,,,,,,,,,0.4980207817911924,mid,True,False,False,False,False,False,1,Sample_346,,1.0,0.42412408067618085,0.04260828709558534,0.49001311522540597
1582,hFB13,20.0,4,21,2DG,2DG_21,42.39,,Normal,18.0,Primary Human Fibroblast (breast),female,121.62,,,,347.0,,,,,,,,,,,,,,,,,,0.5243691241959426,mid,True,False,False,False,False,False,1,Sample_347,,1.0,-0.0012094423800323995,-0.062233454608873064,0.4634354849648322
1584,hFB13,22.0,4,21,2DG,2DG_21,45.89,,Normal,18.0,Primary Human Fibroblast (breast),female,135.69,,,,348.0,,,,,,,,,,,,,,,,,,0.5676645225136071,mid,True,False,False,False,False,False,1,Sample_348,,1.0,0.24860854930727377,0.14316193329048332,0.4387186573688856
1586,hFB13,24.0,4,21,2DG,2DG_21,49.0,,Normal,18.0,Primary Human Fibroblast (breast),female,149.72,,,,349.0,,,,,,,,,,,,,,,,,,0.6061355764473033,mid,True,False,False,False,False,False,1,Sample_349,,1.0,0.8986036095274813,-0.00020352815415490091,0.21929762522182314
1587,hFB13,25.0,4,21,2DG,2DG_21,50.82,,Normal,18.0,Primary Human Fibroblast (breast),female,156.6,,,,350.0,,,,,,,,,,,,,,,,,,0.6286491835724889,mid,True,False,False,False,False,False,1,Sample_350,,1.0,0.7511290381238187,0.1652048990187411,0.0889079316934039
1591,hFB12,5.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,6.5,,Normal,18.0,Primary Human Fibroblast (breast),male,8.71,1.13,0.03,407.06,299.0,203784950078_R05C01,37.26,7.78,-20.47,15.37,42.2,5.44,-4.42,,0.67615959,348.41,1514217.78,633224.96,-25.04,21940.99,27068.82,29906.93,0.09495982468955441,early,True,True,True,True,False,True,4,Sample_299,203784950078_R05C01 beta,0.0,0.2278881868956081,0.23821776892636157,-0.03592608465390454
1592,hFB12,6.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,11.19,,Normal,18.0,Primary Human Fibroblast (breast),male,15.8,1.29,0.03,432.06,,203784950009_R08C01,38.12,9.15,-16.74,14.57,40.85,5.44,-4.31,,0.700268521,327.95,1526151.92,651356.66,122.9,21490.48,24014.74,29701.44,0.1634769905040175,early,False,True,True,True,False,True,3,,203784950009_R08C01 beta,0.0,,,
1593,hFB12,7.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,15.15,,Normal,18.0,Primary Human Fibroblast (breast),male,22.73,1.05,0.0,682.52,300.0,203774260159_R01C01,36.78,10.07,-15.56,20.28,41.43,5.46,-3.44,,0.63938719,342.94,1509218.59,638499.6,37.33,19039.39,25054.66,29565.65,0.22132943754565376,early,True,True,True,True,False,True,4,Sample_300,203774260159_R01C01 beta,0.0,0.4687378506297118,-0.0014805365266987724,0.19421816978123774
1594,hFB12,8.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,19.16,,Normal,18.0,Primary Human Fibroblast (breast),male,29.74,1.22,0.0,415.88,,203784950018_R03C01,39.51,10.69,-11.08,22.45,38.26,5.48,-1.8,,0.637755076,335.44,1461714.74,635708.17,-42.14,23826.22,19522.71,29734.78,0.2799123447772096,early,False,True,True,True,False,True,3,,203784950018_R03C01 beta,0.0,,,
1595,hFB12,9.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,22.86,,Normal,18.0,Primary Human Fibroblast (breast),male,36.78,,,475.98,301.0,,,,,,,,,,,,,,,,,,0.33396639883126367,mid,True,False,False,True,False,False,2,Sample_301,,0.0,0.4111744503779829,0.05020068818231147,-0.02230249731108204
1596,hFB12,10.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,26.39,,Normal,18.0,Primary Human Fibroblast (breast),male,43.83,0.96,0.03,754.1,,203784950029_R01C01,48.1,12.08,-9.37,24.36,38.74,5.36,-1.6,,0.604384641,340.43,1477938.61,649576.1,-68.5,25565.74,15271.77,30284.68,0.3855368882395909,mid,False,True,True,True,False,True,3,,203784950029_R01C01 beta,0.0,,,
1597,hFB12,11.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,30.33,,Normal,18.0,Primary Human Fibroblast (breast),male,50.8,0.72,0.0,497.49,302.0,203784950047_R01C01,47.21,11.87,-5.58,26.49,37.74,5.34,-1.82,,0.618709142,326.93,1480543.0,654114.93,39.19,29098.45,11911.63,30509.54,0.4430971512052593,mid,True,True,True,True,False,True,4,Sample_302,203784950047_R01C01 beta,0.0,0.5068056137703819,0.004642007246607557,0.22709297378925053
1599,hFB12,13.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,35.27,,Normal,18.0,Primary Human Fibroblast (breast),male,64.72,,,,303.0,,,,,,,,,,,,,,,,,,0.5152666179693207,mid,True,False,False,False,False,False,1,Sample_303,,0.0,-0.09615660124370795,0.034556244405271025,0.36989589298853554
1602,hFB12,16.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,43.03,,Normal,18.0,Primary Human Fibroblast (breast),male,92.78,,,,304.0,,,,,,,,,,,,,,,,,,0.6286340394448503,mid,True,False,False,False,False,False,1,Sample_304,,0.0,0.5514771304101528,-0.22801821302723901,0.5268394831533104
1604,hFB12,18.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,45.84,,Normal,18.0,Primary Human Fibroblast (breast),male,106.83,,,,305.0,,,,,,,,,,,,,,,,,,0.6696859021183346,late,True,False,False,False,False,False,1,Sample_305,,0.0,0.670757734547406,0.001209252941303653,0.18762353744271915
1606,hFB12,20.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,48.29,,Normal,18.0,Primary Human Fibroblast (breast),male,120.82,,,,306.0,,,,,,,,,,,,,,,,,,0.7054784514243974,late,True,False,False,False,False,False,1,Sample_306,,0.0,0.36027173246534905,-0.028845315984990422,0.5661473056281313
1608,hFB12,22.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,50.51,,Normal,18.0,Primary Human Fibroblast (breast),male,134.89,,,,307.0,,,,,,,,,,,,,,,,,,0.7379108838568298,late,True,False,False,False,False,False,1,Sample_307,,0.0,0.2426709430972651,0.041499574172714604,0.31866249776515104
1610,hFB12,24.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,52.86,,Normal,18.0,Primary Human Fibroblast (breast),male,148.92,,,,308.0,,,,,,,,,,,,,,,,,,0.7722425127830533,late,True,False,False,False,False,False,1,Sample_308,,0.0,0.1492885784981778,0.13887671753897793,0.5097133083609897
1611,hFB12,25.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,53.4,,Normal,18.0,Primary Human Fibroblast (breast),male,155.8,,,,309.0,,,,,,,,,,,,,,,,,,0.7801314828341854,late,True,False,False,False,False,False,1,Sample_309,,0.0,-0.06609064260233556,-0.03891638844862794,0.32216148662405053
1615,hFB13,5.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,6.91,,Normal,18.0,Primary Human Fibroblast (breast),female,9.51,1.86,0.02,359.34,351.0,203774260159_R07C01,37.47,24.1,-12.19,7.88,50.44,5.61,-0.96,,0.646248914,403.93,1528881.91,715976.23,-36.24,22384.94,24556.03,30801.52,0.08547748639287481,early,True,True,True,True,False,True,4,Sample_351,203774260159_R07C01 beta,1.0,0.37661739320911747,0.05431223899195653,-0.17467379857568366
1616,hFB13,6.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,11.62,,Normal,18.0,Primary Human Fibroblast (breast),female,16.6,1.22,0.04,425.77,,203774260075_R01C01,40.61,23.76,-11.1,14.41,48.77,5.63,0.59,,0.646846853,390.82,1524251.39,701459.93,-140.02,26133.52,25459.25,31569.2,0.1437407224146462,early,False,True,True,True,False,True,3,,203774260075_R01C01 beta,1.0,,,
1617,hFB13,7.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,16.27,,Normal,18.0,Primary Human Fibroblast (breast),female,23.53,1.67,0.0,397.06,352.0,203784950018_R06C01,40.38,23.65,-10.15,13.23,50.36,5.55,0.42,,0.639119191,415.25,1507966.97,685383.17,24.95,28204.41,20922.16,31475.98,0.20126175160811477,early,True,True,True,True,False,True,4,Sample_352,203784950018_R06C01 beta,1.0,0.5361358377890342,0.07855367515004665,-0.2829210855082487
1618,hFB13,8.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,21.03,,Normal,18.0,Primary Human Fibroblast (breast),female,30.54,0.97,0.04,846.09,,203839170025_R07C01,40.17,23.64,-7.03,10.85,47.38,5.61,0.71,,0.668374223,397.82,1444624.18,670036.39,-54.08,27253.77,20377.74,31142.31,0.26014349332013853,early,False,True,True,True,False,True,3,,203839170025_R07C01 beta,1.0,,,
1619,hFB13,9.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,25.03,,Normal,18.0,Primary Human Fibroblast (breast),female,37.58,1.08,0.01,418.35,353.0,203774260075_R04C01,42.77,26.77,-5.27,20.28,47.22,5.46,1.77,,0.577871814,387.96,1551556.78,679791.69,-122.04,28709.72,17012.17,31923.07,0.3096239485403266,early,True,True,True,True,False,True,4,Sample_353,203774260075_R04C01 beta,1.0,0.3241113074072523,0.40400560457800844,0.047135305263278277
1620,hFB13,10.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,28.99,,Normal,18.0,Primary Human Fibroblast (breast),female,44.63,1.26,0.01,391.81,,203774260098_R08C01,43.45,21.3,-4.36,18.94,46.36,5.52,1.32,,0.633714543,378.36,1448937.52,672492.98,-69.24,31859.95,15147.82,31818.84,0.3586095992083127,mid,False,True,True,True,False,True,3,,203774260098_R08C01 beta,1.0,,,
1621,hFB13,11.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,33.36,,Normal,18.0,Primary Human Fibroblast (breast),female,51.6,0.87,0.0,537.75,354.0,203836210089_R04C01,45.29,26.18,-3.58,15.13,45.67,5.58,1.05,,0.625319896,377.81,1474217.16,703883.21,-98.19,33200.57,12363.17,31765.09,0.4126669965363681,mid,True,True,True,True,False,True,4,Sample_354,203836210089_R04C01 beta,1.0,0.571214932272013,0.16002294543775245,0.15194988190474634
1623,hFB13,13.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,40.37,,Normal,18.0,Primary Human Fibroblast (breast),female,65.52,,,,355.0,,,,,,,,,,,,,,,,,,0.4993814943097476,mid,True,False,False,False,False,False,1,Sample_355,,1.0,0.8467426572038461,0.001332513833038983,0.4709252868390052
1625,hFB13,15.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,51.19,,Normal,18.0,Primary Human Fibroblast (breast),female,86.64,,,,356.0,,,,,,,,,,,,,,,,,,0.6332261256803562,mid,True,False,False,False,False,False,1,Sample_356,,1.0,1.1309613370220877,0.3067915778643609,-0.05295596014058927
1627,hFB13,17.0,4,21,betahydroxybutyrate,betahydroxybutyrate_21,56.38,,Normal,18.0,Primary Human Fibroblast (breast),female,100.6,,,,357.0,,,,,,,,,,,,,,,,,,0.6974270163285502,late,True,False,False,False,False,False,1,Sample_357,,1.0,0.8409264528021675,0.06147442686470821,0.14846105102192295
